,date,open,high,low,close,volume,amount,outstanding_share,turnover
452,2023-05-12,15.08,16.58,15.07,16.58,8681925.0,141080627.0,121100000.0,0.0716921965317919
453,2023-05-15,18.24,18.24,17.82,18.24,6312950.0,116193759.0,121100000.0,0.05213005780346821
454,2023-05-16,18.37,20.07,18.31,20.07,24630432.0,479907669.0,121100000.0,0.2033891990090834
455,2023-05-17,20.19,22.08,20.1,22.08,19937643.0,424680048.0,121100000.0,0.16463784475639967
456,2023-05-18,22.71,23.79,20.54,23.0,26808407.0,606150090.0,121100000.0,0.22137412881915772
457,2023-05-19,21.39,25.29,21.39,25.29,26844436.0,639603405.0,121100000.0,0.22167164327002478
458,2023-05-22,24.28,27.83,23.76,27.83,20354799.0,546575678.0,121100000.0,0.1680825681255161
459,2023-05-23,28.51,30.61,27.73,30.61,25284150.0,753544678.0,121100000.0,0.20878736581337737
460,2023-05-24,30.55,33.67,29.37,33.67,21365512.0,699011773.0,121100000.0,0.1764286705202312
461,2023-05-25,34.65,37.03,34.65,37.03,11746789.0,430313357.0,121100000.0,0.09700073492981007
462,2023-05-26,39.51,40.27,35.18,38.1,27780472.0,1061922093.0,121100000.0,0.22940109000825765
463,2023-05-29,36.39,39.63,35.64,38.21,23766350.0,913883578.0,121100000.0,0.19625392237819983
464,2023-05-30,37.42,42.03,37.42,42.03,24433944.0,986992726.0,121100000.0,0.20176667217175887
465,2023-05-31,40.28,41.01,38.1,38.14,21781111.0,865711880.0,121100000.0,0.1798605367464905
466,2023-06-01,36.65,38.77,36.33,38.13,18663116.0,700922531.0,121100000.0,0.1541132617671346
467,2023-06-02,37.64,40.03,36.81,38.32,17941745.0,699763566.0,121100000.0,0.14815644095788605
468,2023-06-05,37.77,42.16,37.68,42.16,25308687.0,1031503549.0,121100000.0,0.20898998348472336
469,2023-06-06,37.94,39.63,37.94,37.94,20403020.0,786219235.0,121100000.0,0.16848075970272502
470,2023-06-07,35.89,38.93,34.31,37.24,20047536.0,727342322.0,121100000.0,0.1655453014037985
471,2023-06-08,35.59,36.63,34.38,34.77,15231201.0,543177932.0,121100000.0,0.12577374896779522
472,2023-06-09,35.27,35.98,34.79,35.73,13082374.0,467201630.0,121100000.0,0.1080295127993394
473,2023-06-12,35.29,37.55,34.59,36.38,14026011.0,509169065.0,121100000.0,0.11582172584640793
474,2023-06-13,36.46,37.78,35.46,36.87,13382625.0,491632529.0,121100000.0,0.1105088769611891
475,2023-06-14,35.58,35.99,34.11,34.62,14909700.0,522727688.0,121100000.0,0.12311890999174237
476,2023-06-15,33.8,35.2,32.61,34.96,14149915.0,480668223.0,121100000.0,0.11684488026424443
477,2023-06-16,34.2,35.29,33.91,34.49,9579950.0,332002300.0,121100000.0,0.07910776218001651
478,2023-06-19,34.49,34.84,34.05,34.8,9001523.0,313235537.0,121100000.0,0.07433132122213047
479,2023-06-20,34.93,35.14,34.06,34.21,7283375.0,252175141.0,121100000.0,0.0601434764657308
480,2023-06-21,34.1,36.88,34.06,35.56,18488880.0,664053837.0,121100000.0,0.1526744838976053
481,2023-06-26,34.79,39.12,34.45,39.12,22893623.0,873846102.0,121100000.0,0.18904725846407927
482,2023-06-27,40.42,42.94,37.19,40.85,25182553.0,1028688849.0,121100000.0,0.20794841453344343
483,2023-06-28,37.78,44.89,37.41,43.19,24448057.0,1040729228.0,121100000.0,0.2018832122213047
484,2023-06-29,41.4,42.88,38.88,38.88,21067945.0,850837029.0,121100000.0,0.17397146985962014
485,2023-06-30,36.4,38.27,35.01,35.17,17347773.0,626156623.0,121100000.0,0.14325163501238647
486,2023-07-03,34.3,36.27,32.62,35.27,15854051.0,548229927.0,121100000.0,0.13091701899256813
487,2023-07-04,33.9,34.46,33.8,34.17,9607171.0,329390861.0,121100000.0,0.07933254335260116
488,2023-07-05,34.17,35.79,34.17,35.34,12831411.0,453300573.0,121100000.0,0.10595715111478117
489,2023-07-06,35.35,36.28,34.83,35.67,10996280.0,393158221.0,121100000.0,0.09080330305532618
490,2023-07-07,35.76,39.17,35.76,38.17,19381016.0,732344779.0,121100000.0,0.16004142031379026
491,2023-07-10,39.18,41.99,38.17,41.99,21290689.0,857398974.0,121100000.0,0.1758108092485549
492,2023-07-11,40.56,41.9,38.39,39.64,17937598.0,725403713.0,121100000.0,0.1481221965317919
